 AC_NAME , CANDIDATE_NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , %_VOTES_POLLED , TOTAL_ELECTORS 
Hadgaon,13 Chandrashekhar Uttamrao Kadam,MALE,50,GENERAL,IND,Ring,254,2,256,0.130746326590023,279379
Hadgaon,14 Tryambakrao Shankarrao Deshmukh,MALE,39,GENERAL,IND,FLUTE,244,,244,0.124617592531116,279379
Hadgaon,15 Ha. Bha. Pa. Pracharya S.G. Chavan Unchadkar,MALE,70,GENERAL,IND,Tractor Chalata Kissan,225,,225,0.114913763604513,279379
Hadgaon,16 Tiwhale Govind Sogaji,MALE,66,SC,RBS,Key,224,,224,0.11440303576627,279379
,,,,,,,194936,863,195799,70.0836498090408,
Bhokar,1 Ashokrao Shankarrao Chavan,MALE,60,GENERAL,INC,Hand,139737,822,140559,67.7778206401713,279004
Bhokar,2 Shrinivas alias Bapusaheb Deshmukh Gorthekar,MALE,70,GENERAL,BJP,Lotus,42881,233,43114,20.7896538754569,279004
Bhokar,3 Ayalwad Namdev Nagorao,MALE,36,GENERAL,VBA,Gas Cylinder,17780,33,17813,8.58946292349384,279004
Bhokar,4 Bhagwan Bhimrao Kadam,MALE,38,GENERAL,SBBGP,Sewing Machine,2068,1,2069,0.997675786712444,279004
Bhokar,5 NOTA,,,,NOTA,NOTA,1294,3,1297,0.625415899161933,279004
Bhokar,6 Ratnakar S/o Shamrao Taru,MALE,40,SC,BSP,Elephant,1239,1,1240,0.597930389329836,279004
Bhokar,7 Paparao Pandit Chavan,MALE,39,GENERAL,IND,Table,956,,956,0.460985042096228,279004
Bhokar,8 Balaprasad Narayan Lingampalle,MALE,39,GENERAL,IND,Throwing a Javelin,334,,334,0.161055443577553,279004
,,,,,,,206289,1093,207382,74.3294002953363,
Nanded North,1 Balaji Devidasrao Kalyankar,MALE,39,GENERAL,SHS,Bow and Arrow,61934,950,62884,33.1839937520119,313523
Nanded North,2 D. P. Savant,MALE,60,GENERAL,INC,Hand,49916,862,50778,26.7956369623379,313523
Nanded North,3 Feroz Lala,MALE,44,GENERAL,AIMIM,Kite,41768,124,41892,22.1064796491839,313523
Nanded North,4 Mukundrao Narharrao Chawre,MALE,58,SC,VBA,Gas Cylinder,26376,193,26569,14.0205064880924,313523
Nanded North,5 Dr. Prakash Govindrao Bagate,MALE,56,GENERAL,BSP,Elephant,1096,9,1105,0.583110379364753,313523
Nanded North,6 NOTA,,,,NOTA,NOTA,928,12,940,0.496039598735627,313523
Nanded North,7 Sandip Renukadasrao Pande,MALE,43,GENERAL,PHJSP,Cup & Saucer,628,2,630,0.332452071493026,313523
Nanded North,8 Shrikant Laxmanrao Gaikwad,MALE,61,SC,IND,Gas Stove,601,,601,0.317148722170332,313523
Nanded North,9 Gangadhar Satwaji Fugare,MALE,45,GENERAL,MNS,Railway Engine,498,4,502,0.264906253792856,313523
Nanded North,10 Adv. Mohammad Naveed Pathan,MALE,40,GENERAL,IND,Envelope,477,,477,0.251713711273291,313523
Nanded North,11 Imran Bashar,MALE,38,GENERAL,BAHUMP,Auto- Rickshaw,423,,423,0.223217819431032,313523
Nanded North,12 Sahebrao Nagorao Gundile,MALE,45,SC,IND,Key,374,,374,0.197360436092686,313523
Nanded North,13 Suryakant Namdev Tadalapurkar,MALE,40,SC,IND,Pen Drive,302,,302,0.15936591363634,313523
Nanded North,14 Joshi Sudhakar Devidas,MALE,49,GENERAL,IND,Bat,278,,278,0.146701072817558,313523
Nanded North,15 Nitish Urf Bandu Pawade,MALE,27,GENERAL,IND,Kettle,248,,248,0.13087002179408,313523
Nanded North,16 Mohammad Ali Mohammad Rahimoddin,MALE,40,GENERAL,IND,Pressure Cooker,207,,207,0.109234252061994,313523
Nanded North,17 Rajesh Pimple,MALE,37,SC,IUML,Almirah,200,,200,0.105540340156516,313523
Nanded North,18 Gajbhare Sahebrao Bhiva,MALE,46,SC,IND,Laptop,175,,175,0.0923477976369518,313523
Nanded North,19 Sagar Maroti Jadhav,FEMALE,39,SC,IND,Sewing Machine,161,,161,0.0849599738259956,313523
Nanded North,20 Rohit Dattatreya Aadekar,MALE,28,SC,BMUP,Cot,150,1,151,0.0796829568181698,313523
Nanded North,21 Sugat Dattrao Pundge,MALE,41,SC,BVA,Whistle,146,4,150,0.0791552551173873,313523
Nanded North,22 Jaideep Subhash Paithane,MALE,32,SC,IND,Television,138,,138,0.0728228347079963,313523
Nanded North,23 Sopan Balajirao Nevhal,MALE,28,GENERAL,RASMARP,Helicopter,132,,132,0.0696566245033008,313523
Nanded North,24 M.Aa. Sadeeq M.Aa. Rajak,MALE,52,GENERAL,ANC,Gramophone,116,1,117,0.0617410989915621,313523
Nanded North,25 Sambhaji Dasharath Shinde,MALE,72,SC,IND,Ring,67,,67,0.035356013952433,313523
,,,,,,,187339,2162,189501,60.4424555774217,
Nanded South,1 Mohanrao Marotrao Hambarde,MALE,56,GENERAL,INC,Hand,46584,359,46943,25.6777306143882,285122
Nanded South,2 Deelip Venkatrao Kandkurte,MALE,57,GENERAL,IND,Key,43021,330,43351,23.7129135305444,285122
Nanded South,3 Rajshri Hemant Patil,FEMALE,47,GENERAL,SHS,Bow and Arrow,36530,536,37066,20.2750306318922,285122
Nanded South,4 Farukh Ahemad Iqbal Ahemad,MALE,46,GENERAL,VBA,Gas Cylinder,26558,155,26713,14.6119595659023,285122
Nanded South,5 Mohammad Saber Chaus,MALE,45,GENERAL,AIMIM,Kite,20086,36,20122,11.0066952564327,285122
Nanded South,6 NOTA,,,,NOTA,NOTA,776,12,788,0.431034482758621,285122
Nanded South,7 Latifkhan Peerkhan Pathan,MALE,34,GENERAL,IND,Battery torch,760,,760,0.415718536670751,285122
Nanded South,8 Md. Akhmaloddin Alias Adv. Arshad Ghiyasoddin,MALE,35,GENERAL,IND,Gas Stove,675,,675,0.369223700332575,285122
Nanded South,9 Vishwanath Ramji Dhotre,MALE,54,SC,BSP,Elephant,636,1,637,0.348437773499037,285122
Nanded South,10 Sayed Tanveer,MALE,36,GENERAL,IND,DIAMOND,389,,389,0.212782251006476,285122
Nanded South,11 Shey Maula Shey Usman,MALE,45,GENERAL,IND,Carrom Board,332,,332,0.18160336075617,285122
Nanded South,12 Shaikh Sajid,MALE,48,GENERAL,BAHUMP,Whistle,321,,321,0.175586381935936,285122
Nanded South,13 Shivanand Ashokrao Deshmukh,MALE,30,GENERAL,IND,Pen Drive,319,,319,0.174492385786802,285122
Nanded South,14 Ashok Ananda Waghmare,MALE,27,SC,IND,Water Tank,308,,308,0.168475406966568,285122
Nanded South,15 Karnasingh Gurucharansingh Chandan,MALE,27,GENERAL,IND,Auto- Rickshaw,306,1,307,0.167928408892001,285122
Nanded South,16 Dr. Dasrao Raosaheb Deshmukh,MALE,76,GENERAL,IND,Road Roller,306,,306,0.167381410817434,285122
Nanded South,17 Nayyar Janha Mahamad Feroz Hussain,FEMALE,25,GENERAL,IND,Helicopter,302,,302,0.165193418519167,285122
Nanded South,18 Dhavle Suresh Baliram,MALE,47,SC,IND,Iron,302,,302,0.165193418519167,285122
Nanded South,19 Balasaheb Dagadu Jadhav,MALE,43,GENERAL,SBBGP,Sewing Machine,267,,267,0.14604848590933,285122
Nanded South,20 Altaf Ahmed,MALE,53,GENERAL,IUML,Cup & Saucer,251,1,252,0.137843514790828,285122
Nanded South,21 Suresh Rajesh Gomsale,MALE,32,SC,IND,Tyres,232,,232,0.126903553299492,285122
Nanded South,22 Zafar Ali Khan,MALE,74,GENERAL,IND,Envelope,209,,209,0.114322597584456,285122
Nanded South,23 Shiakh Muneer,MALE,45,GENERAL,IND,Bat,197,,197,0.107758620689655,285122
Nanded South,24 Abdul Rais Ahemad,MALE,52,GENERAL,ANC,Almirah,192,,192,0.105023630316821,285122
Nanded South,25 Prakash Kallappa Koudge,MALE,52,GENERAL,IND,Pressure Cooker,192,,192,0.105023630316821,285122
Nanded South,26 Shaikh Farukh,MALE,45,GENERAL,IND,Air Conditioner,188,,188,0.102835638018554,285122
Nanded South,27 Jaikumar Gopinath Doibale,MALE,29,SC,IND,Camera,143,,143,0.0782207246630492,285122
Nanded South,28 Rajesh Rameshrao More,MALE,25,GENERAL,IND,Tractor Chalata Kissan,127,,127,0.0694687554699808,285122
Nanded South,29 Panchphula Chandrakant Taru,FEMALE,38,SC,IND,Cot,111,1,112,0.0612637843514791,285122
Nanded South,30 Milind Siddharth Sitale,MALE,34,SC,IND,Batsman,106,,106,0.0579817959040784,285122
Nanded South,31 Mohammad Nadeem Mohammad Iqbal,MALE,37,GENERAL,IND,BENCH,95,,95,0.0519648170838439,285122
Nanded South,32 Gani Sk Rasool M,MALE,48,GENERAL,IND,Television,90,,90,0.04922982671101,285122
Nanded South,33 Nitin Vijay Bansode,MALE,38,SC,IND,Pen Nib with Seven Rays,81,1,82,0.0448538421144758,285122
Nanded South,34 Mahammad Mujahid Mahammad Khaja,MALE,44,GENERAL,IND,Basket containing Fruits,73,,73,0.0399308594433748,285122
Nanded South,35 Mudsaruddin Alimuddin,MALE,40,GENERAL,IND,Football,73,,73,0.0399308594433748,285122
Nanded South,36 Rauf Abdul Wahed Abdul,MALE,63,GENERAL,IND,Binoculars,67,,67,0.0366488709959741,285122
Nanded South,37 Sambhaji Dashrath Shinde,MALE,72,SC,IND,Ring,67,,67,0.0366488709959741,285122
Nanded South,38 Mansoor Khan Maheboob Khan,MALE,51,GENERAL,IND,COMPUTER,64,,64,0.0350078767722738,285122
Nanded South,39 Sajeer Rashid Mohammad,MALE,41,GENERAL,IND,Apple,47,,47,0.0257089095046385,285122
,,,,,,,181383,1433,182816,64.1185176871655,
Loha,1 Shyamsundar Shinde,MALE,64,GENERAL,PWPI,Cart,100462,1206,101668,52.7610991463193,274323
Loha,2 Shivkumar Narayanrao Narangale,MALE,42,GENERAL,VBA,Gas Cylinder,37120,186,37306,19.3601287007966,274323
Loha,3 Dhondge Mukteshwar Keshavrao,MALE,48,GENERAL,SHS,Bow and Arrow,30428,537,30965,16.0694361555827,274323
Loha,4 Dilip Shankaranna Dhondge,MALE,38,GENERAL,NCP,Clock,14436,81,14517,7.53366719427074,274323
Loha,5 Subhash Bhagwan Kolhe,MALE,30,GENERAL,SBBGP,Sewing Machine,2558,1,2559,1.32800539713018,274323
Loha,6 Pandurang Tolaba Wanne,MALE,50,SC,IND,Gas Stove,1699,1,1700,0.882223202470225,274323
Loha,7 NOTA,,,,NOTA,NOTA,1247,2,1249,0.648174576403124,274323
Loha,8 Hanmant Raghunath Wadwale,MALE,49,GENERAL,BSP,Elephant,1115,3,1118,0.580191494330419,274323
Loha,9 Bharat Babarao Kopnar,MALE,30,GENERAL,IND,Pressure Cooker,634,,634,0.329017359038896,274323
Loha,10 Rukminbai Shankarrao Gite,FEMALE,57,GENERAL,JD(S),A lady farmer carrying paddy on her head,515,3,518,0.268818599340927,274323
Loha,11 Rangnath Bapurao Gajale,MALE,27,SC,IND,Cup & Saucer,460,1,461,0.239238174316926,274323
,,,,,,,190674,2021,192695,70.2438366451227,
Naigaon,1 Rajesh Pawar,MALE,47,GENERAL,BJP,Lotus,117061,689,117750,56.0684916504374,283413
Naigaon,2 Chavan Vasantrao Balwantrao,MALE,64,GENERAL,INC,Hand,62484,882,63366,30.1727052392494,283413
Naigaon,3 Marotrao Vyankatrao Kawale Guruji,MALE,53,GENERAL,VBA,Gas Cylinder,22928,77,23005,10.9541881139559,283413
Naigaon,4 Aniket Amrutrao Shinde,MALE,26,GENERAL,SBBGP,Sewing Machine,1219,2,1221,0.581398117241478,283413
Naigaon,5 NOTA,,,,NOTA,NOTA,959,1,960,0.457118912818852,283413
Naigaon,6 Ajaj Najirsab Sayyad,MALE,26,GENERAL,AIMIM,Kite,952,2,954,0.454261919613735,283413
Naigaon,7 Sayyad Haidar Sayyad Rajjaq,MALE,35,GENERAL,IND,Television,698,,698,0.332363542862041,283413
Naigaon,8 Havgirao Sambhaji Honshette,MALE,64,GENERAL,IND,Room Cooler,659,,659,0.313793087028775,283413
Naigaon,9 Babarao Laxmanrao Dongaonkar,MALE,45,SC,NSPU,Helicopter,404,,404,0.192370875811267,283413
Naigaon,10 Digambar Hulappa Ramlod,MALE,27,GENERAL,IND,Almirah,305,,305,0.145230487926823,283413
Naigaon,11 Shankar Poshatti Shamante,MALE,60,GENERAL,IND,Bat,301,,301,0.143325825790078,283413
Naigaon,12 Kailas Subhash Bhalerao,MALE,33,SC,IND,Cot,220,1,221,0.105232583055173,283413
Naigaon,13 Varsharani Baburao Namwad,FEMALE,34,SC,BHAPRAP,Ludo,167,,167,0.0795196442091129,283413
,,,,,,,208357,1654,210011,74.1006940401464,
Deglur ,1 Antapurkar Raosaheb Jayvanta,MALE,62,SC,INC,Hand,88571,836,89407,50.1917128405499,291870
Deglur ,2 Sabne Subhash Pirajirao,MALE,49,SC,SHS,Bow and Arrow,66071,903,66974,37.5981721317457,291870
Deglur ,3 Ramchandra Gangaram Bharande,MALE,43,SC,VBA,Gas Cylinder,11989,68,12057,6.76861410984051,291870
Deglur ,4 Balaji Baliram Bande,MALE,55,SC,IND,Sewing Machine,3508,15,3523,1.97775794218861,291870
Deglur ,5 NOTA,,,,NOTA,NOTA,1668,8,1676,0.940880587881952,291870
Deglur ,6 Savitribai Kamble Nagnikar,FEMALE,45,SC,BSP,Elephant,1363,2,1365,0.766289977600754,291870
Deglur ,7 Ramchandra Laloo Vananje,MALE,58,SC,IND,Truck,1001,,1001,0.561945983573887,291870
Deglur ,8 Balwant Rajaram Gajbhare,MALE,37,SC,IND,Helicopter,844,2,846,0.474931370732775,291870
Deglur ,9 Vimal Baburao Wagmare,FEMALE,42,SC,NSPU,Cup & Saucer,658,1,659,0.369952450724467,291870
Deglur ,10 Bhimrao Narayan Gaikwad,MALE,59,SC,IND,Bat,623,,623,0.34974260516137,291870
,,,,,,,176296,1835,178131,61.0309384314935,
Mukhed,1 Tushar Govindrao Rathod,MALE,40,GENERAL,BJP,Lotus,100925,1648,102573,55.1426236734869,283183
Mukhed,2 Bhausaheb Khushalrao Patil,MALE,49,GENERAL,INC,Hand,70143,567,70710,38.0132678185513,283183
Mukhed,3 Jivan Vithalrao Daregawe,MALE,50,GENERAL,VBA,Gas Cylinder,8729,27,8756,4.70717257840808,283183
Mukhed,4 Balaji Janardhan Aaglave,MALE,45,GENERAL,SBBGP,Sewing Machine,1678,5,1683,0.904770608663864,283183
Mukhed,5 Jitendra Dashrath Waghmare,MALE,43,SC,BSP,Elephant,1210,8,1218,0.654789424451923,283183
Mukhed,6 NOTA,,,,NOTA,NOTA,1073,1,1074,0.577375896437903,283183
,,,,,,,183758,2256,186014,65.6868526712409,
Basmath,1 Chandrakant Alias Rajubhaiyya Ramakant Nawghare,MALE,38,GENERAL,NCP,Clock,74957,364,75321,34.5932862726367,292304
Basmath,2 Adv. Shivaji Munjajirao Jadhav,MALE,58,GENERAL,IND,Ganna Kisan,66425,645,67070,30.8037826144866,292304
Basmath,3 Mundada Jaiprakash Shankarlal,MALE,69,GENERAL,SHS,Bow and Arrow,41158,399,41557,19.0862202789655,292304
Basmath,4 Shaikh Farid Alias Munir Isak Patel,MALE,61,GENERAL,VBA,Gas Cylinder,25298,99,25397,11.6642860751471,292304
Basmath,5 NOTA,,,,NOTA,NOTA,1955,2,1957,0.898807254756973,292304
Basmath,6 Gautam Marotrao Dipke,MALE,37,SC,BSP,Elephant,1172,5,1177,0.540570331552865,292304
Basmath,7 Avez Ansari,MALE,52,GENERAL,ANC,Auto- Rickshaw,932,1,933,0.428506473524914,292304
Basmath,8 Kondiba Gounaji Maske,MALE,52,SC,APoI,Coat,911,,911,0.418402355178131,292304
Basmath,9 Balasaheb Desai Deshmukh,MALE,51,GENERAL,IND,Whistle,843,,843,0.38717144392444,292304
Basmath,10 Jadhav Shivaji Nandu,MALE,47,GENERAL,IND,Batsman,812,,812,0.37293382261761,292304
Basmath,11 Raghunath Subhanji Suryawanshi,MALE,52,GENERAL,IND,Key,746,1,747,0.343080745683934,292304
Basmath,12 Jadhav Shivaji Dhanju,MALE,53,GENERAL,IND,Cup & Saucer,528,,528,0.242498840322781,292304
Basmath,13 Ashok (Samrat) Sambhaji Gaikwad,MALE,33,SC,IND,Ring,479,1,480,0.220453491202528,292304
,,,,,,,216216,1517,217733,74.4885461711095,
Kalamnuri,1 Bangar Santosh Laxmanrao,MALE,39,GENERAL,SHS,Bow and Arrow,82016,499,82515,39.0411347786179,305506
Kalamnuri,2 Ajit Magar,MALE,44,GENERAL,VBA,Gas Cylinder,65892,245,66137,31.2920503042289,305506
Kalamnuri,3 Dr. Santosh Kautika Tarfe,MALE,43,ST,INC,Hand,57152,392,57544,27.2263595673609,305506
Kalamnuri,4 NOTA,,,,NOTA,NOTA,1244,3,1247,0.590005393794298,305506
Kalamnuri,5 Tarfe Santosh Ambadas,MALE,29,ST,IND,Road Roller,1088,,1088,0.514776157536645,305506
Kalamnuri,6 Mushtak Esak Shaikh,MALE,35,GENERAL,ANC,Gramophone,1078,,1078,0.510044759029874,305506
Kalamnuri,7 Piraji Gangaram Ingole,MALE,53,SC,BSP,Elephant,1000,1,1001,0.47361299052774,305506
Kalamnuri,8 Paikrao Ashok Wamanrao,MALE,61,SC,IND,Cup & Saucer,744,,744,0.352016048903735,305506
,,,,,,,210214,1140,211354,69.1816200009165,
Hingoli,1 Tanhaji Sakharamji Mutkule,MALE,58,GENERAL,BJP,Lotus,94420,898,95318,47.5831049476086,312431
Hingoli,2 Patil Bhaurao Baburao,MALE,63,GENERAL,INC,Hand,70646,607,71253,35.5697662228745,312431
Hingoli,3 Vasim Deshmukh,MALE,35,GENERAL,VBA,Gas Cylinder,19718,138,19856,9.91219005685931,312431
Hingoli,4 Adv.Vijay Dnyanba Raut,MALE,35,GENERAL,PHJSP,Cup & Saucer,4630,16,4646,2.319300715359,312431
Hingoli,5 Asaraji (Pappu) Suresh Chavan,MALE,38,GENERAL,IND,Air Conditioner,1730,3,1733,0.865120133387247,312431
Hingoli,6 Suresh Mohan Gaikwad,MALE,39,GENERAL,BSP,Elephant,1566,1,1567,0.782252307569427,312431
Hingoli,7 NOTA,,,,NOTA,NOTA,1366,3,1369,0.683409961112026,312431
Hingoli,8 Muktarodin Azizodin Shekh,MALE,66,GENERAL,IND,DIAMOND,967,,967,0.482730045577304,312431
Hingoli,9 Raavan alias Ramesh Punjaji Dhabe,MALE,41,SC,APoI,Coat,844,1,845,0.421827185638906,312431
Hingoli,10 Ganesh Govindrao Wankhede,MALE,59,GENERAL,BHJSRP,Telephone,653,2,655,0.3269784693414,312431
Hingoli,11 Sayyed A. Khadir Sayyed Mastan (Goregaonkar),MALE,46,GENERAL,IND,Key,622,,622,0.310504744931834,312431
Hingoli,12 Vinod Keshavrao Paratwar,MALE,66,GENERAL,IND,Road Roller,526,,526,0.262581183013094,312431
Hingoli,13 Sunil Dasharath Ingole,MALE,39,SC,BAHUMP,SHIP,344,1,345,0.17222530064547,312431
Hingoli,14 Prakash Mahadu Raut,MALE,49,GENERAL,IND,Apple,324,1,325,0.162241225245733,312431
Hingoli,15 Adv. Sadashiv Yadavrao Hatkar,MALE,45,SC,BVA,Whistle,292,,292,0.145767500836166,312431
,,,,,,,198648,1671,200319,64.1162368650998,
Jintur,1 Bordikar Meghna Deepak Sakore,FEMALE,39,GENERAL,BJP,Lotus,116146,767,116913,45.4636661650276,350923
Jintur,2 Bhambale Vijay Manikrao,MALE,45,GENERAL,NCP,Clock,112579,617,113196,44.0182456631552,350923
Jintur,3 Manohar Rustum Wakle,MALE,41,SC,VBA,Gas Cylinder,13107,65,13172,5.12216272549454,350923
Jintur,4 Patil Ram Sukhdev,MALE,52,GENERAL,IND,Television,4717,10,4727,1.83817667806048,350923
Jintur,5 Ankush Sitaram Rathod,MALE,29,GENERAL,CPI,Ears of Corn And Sickle,1791,1,1792,0.696850562107973,350923
Jintur,6 NOTA,,,,NOTA,NOTA,1453,7,1460,0.567746551717433,350923
Jintur,7 Rajesh Bhagwanrao Bhise,MALE,40,SC,IND,Football,1366,,1366,0.531193006606859,350923
Jintur,8 Gaikwad Dinkar Dharoji,MALE,29,SC,BAHUMP,Whistle,1216,,1216,0.47286288143041,350923
Jintur,9 Devanand Shamrao Ratne,MALE,51,GENERAL,IND,Cup & Saucer,837,,837,0.325482098484583,350923
Jintur,10 Ghansawadh Rajendra Sahaduji,MALE,46,SC,BSP,Elephant,790,1,791,0.307594193430472,350923
Jintur,11 Balaji Madhavrao Shinde,MALE,52,GENERAL,SBBGP,Sewing Machine,575,3,578,0.224765415679915,350923
Jintur,12 Dnyandev Narayanrao Dabhade,MALE,68,SC,IND,Key,433,,433,0.168379628009348,350923
Jintur,13 Mahendra Bajirao Kale,MALE,38,SC,ANC,Gramophone,388,,388,0.150880590456414,350923
Jintur,14 Syed Javed Hashmi Syed Amir Hashmi,MALE,60,GENERAL,IND,Ganna Kisan,288,,288,0.111993840338781,350923
,,,,,,,255686,1471,257157,73.2801782727265,
Parbhani ,1 DR. RAHUL VEDPRAKASH PATIL,MALE,44,GENERAL,SHS,Bow and Arrow,103469,1115,104584,54.3971704982836,306460
Parbhani ,2 MOHAMMAD GOUSE ZAIN,MALE,43,GENERAL,VBA,Gas Cylinder,22620,174,22794,11.8558202434204,306460
Parbhani ,3 ALI KHAN MOIN KHAN,MALE,36,GENERAL,AIMIM,Kite,22666,75,22741,11.8282534068449,306460
Parbhani ,4 SURESH KUNDLIKRAO NAGRE,MALE,40,GENERAL,IND,Tractor Chalata Kissan,18260,171,18431,9.58649745136794,306460
Parbhani ,5 DESHMUKH RAVIRAJ ASHOKRAO,MALE,38,GENERAL,INC,Hand,15441,139,15580,8.10360969520441,306460
Parbhani ,6 SACHIN BHIMRAO PATIL,MALE,33,GENERAL,MNS,Railway Engine,1911,6,1917,0.997087277644856,306460
Parbhani ,7 NOTA,,,,NOTA,NOTA,1575,11,1586,0.824924581296161,306460
Parbhani ,8 PRATIBHA PRAMOD MESHRAM,FEMALE,43,SC,BSP,Elephant,834,14,848,0.441069385207532,306460
Parbhani ,9 VINOD ANNA RANGNATHARAO BHOSALE,MALE,44,GENERAL,BMUP,Cot,706,11,717,0.37293248725684,306460
Parbhani ,10 SANGITA PRABHAKAR JAGADE,FEMALE,35,GENERAL,IND,Television,703,1,704,0.366170810360969,306460
Parbhani ,11 BODHANE SHIVLING MAHADAPA,MALE,46,GENERAL,PHJSP,Cup & Saucer,553,1,554,0.288151461562467,306460
Parbhani ,12 SHAMIM KHAN NASEER KHAN,MALE,26,GENERAL,IND,Bat,465,,465,0.241859981275356,306460
Parbhani ,13 GOVIND (BHAIYA) RAMRAO DESHMUKH PEDGAONKAR,MALE,37,GENERAL,IND,Helicopter,461,1,462,0.240299594299386,306460
Parbhani ,14 ADV. AFZAL BAIG SAHAB,MALE,47,GENERAL,IND,Sewing Machine,375,2,377,0.196088629980235,306460
Parbhani ,15 ABDUL ZAMEER JAMMU BOSS,MALE,47,GENERAL,IND,Whistle,257,,257,0.133673150941433,306460
Parbhani ,16 SK. ALI SK. NABI,MALE,41,GENERAL,IND,Ring,243,,243,0.126391345053573,306460
,,,,,,,190539,1721,192260,62.735756705606,
Gangakhed,1 RATNAKAR MANIKRAO GUTTE,MALE,61,GENERAL,RSPS,Tractor Chalata Kissan,80519,650,81169,30.0717254869998,389421
Gangakhed,2 KADAM VISHAL VIJAYKUMAR,MALE,38,GENERAL,SHS,Bow and Arrow,62643,468,63111,23.3815455064131,389421
Gangakhed,3 SITARAM CHIMAJI GHANDAT,MALE,78,SC,IND,Truck,52021,226,52247,19.3566194177491,389421
Gangakhed,4 KARUNABAI BALASAHEB KUNDGIR,FEMALE,50,GENERAL,VBA,Gas Cylinder,28640,197,28837,10.6836150238221,389421
Gangakhed,5 SANTOSH TRIMBAK MURKUTE,MALE,41,GENERAL,IND,Helicopter,22860,95,22955,8.50443468016212,389421
Gangakhed,6 DR. KENDRE MADHUSUDAN MANIKRAO,MALE,54,GENERAL,NCP,Clock,8144,60,8204,3.03944160819212,389421
Gangakhed,7 VITHTHAL KONDIBA JAWADE,MALE,69,SC,MNS,Railway Engine,4078,1,4079,1.51119969768596,389421
Gangakhed,8 ADV. SANJIV DEVRAO PRADHAN,MALE,45,SC,IND,Auto- Rickshaw,1732,,1732,0.641676360968887,389421
Gangakhed,9 NOTA,,,,NOTA,NOTA,1597,4,1601,0.593143102720085,389421
Gangakhed,10 GAJANAN DIGAMBAR GIRI,MALE,44,GENERAL,BVA,Whistle,1328,1,1329,0.492371757348528,389421
Gangakhed,11 TUKARAM TATERAO VHAWALE,MALE,45,SC,IND,Sewing Machine,1131,,1131,0.419016145644233,389421
Gangakhed,12 BALAJI MAROTI SAGAR,MALE,65,GENERAL,IND,Hat,1036,,1036,0.383820271341667,389421
Gangakhed,13 SAKHARAM GYANABA BOBDE,MALE,44,GENERAL,MHBHVCAG,Cup & Saucer,719,3,722,0.267488644699501,389421
Gangakhed,14 KHANDARE DEVRAO GANPATRAO,MALE,51,SC,BSP,Elephant,687,5,692,0.256374158077638,389421
Gangakhed,15 AJAHAR SHAIKH MEHTAB SHAIKH,MALE,37,GENERAL,IND,Bat,568,,568,0.210434280040605,389421
Gangakhed,16 GAJANAN BABURAO MARGIL,MALE,49,GENERAL,IND,Football,505,,505,0.187093858134693,389421
,,,,,,,268208,1710,269918,69.3126462106563,
Pathri,1 WARPUDKAR SURESH AMBADASRAO,MALE,68,GENERAL,INC,Hand,105297,328,105625,44.6938602801168,353895
Pathri,2 PHAD MOHAN MADHAVRAO,MALE,43,GENERAL,BJP,Lotus,90559,292,90851,38.4424321922735,353895
Pathri,3 VILAS SAHEB BABAR,MALE,42,GENERAL,VBA,Gas Cylinder,21702,42,21744,9.20069394490754,353895
Pathri,4 DR JAGDISH BALASAHEB SHINDE,MALE,37,GENERAL,IND,Key,8520,31,8551,3.61824567342276,353895
Pathri,5 AJAY SADASHIV SOLANKE,MALE,30,GENERAL,ARP,Cup & Saucer,1770,1,1771,0.749375872720349,353895
Pathri,6 NOTA,,,,NOTA,NOTA,1693,3,1696,0.717640587314349,353895
Pathri,7 GAUTAM VAIJNATHRAO UJGARE,MALE,39,SC,BSP,Elephant,1514,1,1515,0.641052765201202,353895
Pathri,8 MUJEEB ALAM BADARE ALAM,MALE,46,GENERAL,IND,Carrom Board,1222,,1222,0.517073583548428,353895
Pathri,9 CHAVAN NARAYAN TUKARAM,MALE,39,GENERAL,IND,Hand Cart,1174,2,1176,0.497609275166081,353895
Pathri,10 JAIJAIRAM SHRIRAM VIGHNE,MALE,40,GENERAL,IND,Bat,1155,,1155,0.488723395252401,353895
Pathri,11 MOIZ ANSARI ABDUL QUADER,MALE,45,GENERAL,BMUP,Whistle,1023,1,1024,0.433292430076588,353895
,,,,,,,235629,701,236330,66.7796945421665,
Partur,1 BABANRAO DATTATRYA YADAV(LONIKAR),MALE,60,GENERAL,BJP,Lotus,105784,537,106321,52.2120677886197,296299
Partur,2 JETHLIYA SURESHKUMAR KANHAIYALAL,MALE,63,GENERAL,INC,Hand,79735,644,80379,39.4724823579675,296299
Partur,3 SHIVAJI KAMLAJI SAWANE,MALE,36,GENERAL,VBA,Gas Cylinder,8591,25,8616,4.23114131795927,296299
Partur,4 COM. SARITA MAROTI KHANDARE,FEMALE,33,GENERAL,CPIM,"Hammer, Sickle and Star",2180,3,2183,1.07202663615426,296299
Partur,5 NOTA,,,,NOTA,NOTA,1145,6,1151,0.565232550716239,296299
Partur,6 NITIN BHAGWANRAO MORE,MALE,36,SC,BSP,Elephant,825,2,827,0.406122779706629,296299
Partur,7 PRAKASH ASARAM SOLANKE,MALE,51,GENERAL,MNS,Railway Engine,815,3,818,0.401703063845251,296299
